"day","sourceCurrencyId","targetCurrencyId","rate"
20161209,10,1,14.82400000
20161209,10,2,0.23468000
20161209,10,3,0.22225000
20161209,10,10,1.00000000
20161210,1,9,0.11150000
20161210,1,10,0.06745800
20161210,2,9,7.04320000
20161210,2,10,4.26120000
20161210,3,9,7.43690000
20161210,3,10,4.49940000
20161210,4,9,8.86030000
20161210,4,10,5.36060000
20161210,5,9,5.34490000
20161210,5,10,3.23370000
20161210,7,9,1.67290000
20161210,7,10,1.01210000
20161210,8,9,0.27517000
20161210,8,10,0.16648000
20161210,9,5,0.18709000
20161210,9,8,3.63420000
20161210,9,4,0.11286000
20161210,9,7,0.59775000
20161210,9,10,0.60501000
20161210,9,1,8.96870000
20161210,9,2,0.14198000
20161210,9,3,0.13446000
20161210,9,9,1.00000000
20161210,10,5,0.30924000
20161210,10,8,6.00680000
20161210,10,9,1.65290000
20161210,10,4,0.18655000
20161210,10,7,0.98800000
20161210,10,1,14.82400000
20161210,10,2,0.23468000
20161210,10,3,0.22225000
20161210,10,10,1.00000000
20161211,1,9,0.11150000
20161211,1,10,0.06745800
20161211,2,9,7.04320000
20161211,2,10,4.26120000
20161211,3,9,7.43690000
20161211,3,10,4.49940000
20161211,4,9,8.86030000
20161211,4,10,5.36060000
20161211,5,9,5.34490000
20161211,5,10,3.23370000
20161211,7,9,1.67290000
20161211,7,10,1.01210000
20161211,8,9,0.27517000
20161211,8,10,0.16648000
20161211,9,5,0.18709000
20161211,9,8,3.63420000
20161211,9,4,0.11286000
20161211,9,7,0.59775000
20161211,9,10,0.60501000
20161211,9,1,8.96870000
20161211,9,2,0.14198000
20161211,9,3,0.13446000
20161211,9,9,1.00000000
20161211,10,5,0.30924000
20161211,10,8,6.00680000
20161211,10,9,1.65290000
20161211,10,4,0.18655000
20161211,10,7,0.98800000
20161211,10,1,14.82400000
20161211,10,2,0.23468000
20161211,10,3,0.22225000
20161211,10,10,1.00000000
20161212,1,9,0.11465000
20161212,1,10,0.06948600
20161212,2,9,7.01880000
20161212,2,10,4.25380000
20161212,3,9,7.43710000
20161212,3,10,4.50730000
20161212,4,9,8.86420000
20161212,4,10,5.37220000
20161212,5,9,5.34350000
20161212,5,10,3.23850000
20161212,7,9,1.67010000
20161212,7,10,1.01220000
20161212,8,9,0.27517000
20161212,8,10,0.16677000
20161212,9,5,0.18714000
20161212,9,8,3.63410000
20161212,9,4,0.11281000
20161212,9,7,0.59875000
20161212,9,10,0.60606000
20161212,9,1,8.72190000
20161212,9,2,0.14247000
20161212,9,3,0.13446000
20161212,9,9,1.00000000
20161212,10,5,0.30879000
20161212,10,8,5.99630000
20161212,10,9,1.65000000
20161212,10,4,0.18614000
20161212,10,7,0.98795000
20161212,10,1,14.39100000
20161212,10,2,0.23509000
20161212,10,3,0.22186000
20161212,10,10,1.00000000
20161213,1,9,0.11515000
20161213,1,10,0.06974700
20161213,2,9,7.00940000
20161213,2,10,4.24550000
20161213,3,9,7.43700000
20161213,3,10,4.50450000
20161213,4,9,8.90790000
20161213,4,10,5.39540000
20161213,5,9,5.34230000
20161213,5,10,3.23580000
20161213,7,9,1.67340000
20161213,7,10,1.01360000
20161213,8,9,0.27522000
20161213,8,10,0.16670000
20161213,9,5,0.18719000
20161213,9,8,3.63350000
20161213,9,4,0.11226000
20161213,9,7,0.59758000
20161213,9,10,0.60569000
20161213,9,1,8.68400000
20161213,9,2,0.14267000
20161213,9,3,0.13446000
20161213,9,9,1.00000000
20161213,10,5,0.30905000
20161213,10,8,5.99890000
20161213,10,9,1.65100000
20161213,10,4,0.18534000
20161213,10,7,0.98661000
20161213,10,1,14.33700000
20161213,10,2,0.23554000
20161213,10,3,0.22200000
20161213,10,10,1.00000000
20161214,1,9,0.11415000
20161214,1,10,0.06931800
20161214,2,9,6.98600000
20161214,2,10,4.24210000
20161214,3,9,7.43590000
20161214,3,10,4.51530000
20161214,4,9,8.85620000
20161214,4,10,5.37770000
20161214,5,9,5.32620000
20161214,5,10,3.23420000
20161214,7,9,1.67470000
20161214,7,10,1.01690000
20161214,8,9,0.27517000
20161214,8,10,0.16709000
20161214,9,5,0.18775000
20161214,9,8,3.63410000
20161214,9,4,0.11292000
20161214,9,7,0.59713000
20161214,9,10,0.60723000
20161214,9,1,8.76010000
20161214,9,2,0.14314000
20161214,9,3,0.13448000
20161214,9,9,1.00000000
20161214,10,5,0.30919000
20161214,10,8,5.98480000
20161214,10,9,1.64680000
20161214,10,4,0.18595000
20161214,10,7,0.98337000
20161214,10,1,14.42600000
20161214,10,2,0.23573000
20161214,10,3,0.22147000
20161214,10,10,1.00000000
20161215,1,9,0.11546000
20161215,1,10,0.07022800
20161215,2,9,7.13600000
20161215,2,10,4.34040000
20161215,3,9,7.43500000
20161215,3,10,4.52230000
20161215,4,9,8.89380000
20161215,4,10,5.40960000
20161215,5,9,5.34820000
20161215,5,10,3.25300000
20161215,7,9,1.67270000
20161215,7,10,1.01740000
20161215,8,9,0.27516000
20161215,8,10,0.16736000
20161215,9,5,0.18698000
20161215,9,8,3.63430000
20161215,9,4,0.11244000
20161215,9,7,0.59785000
20161215,9,10,0.60824000
20161215,9,1,8.66110000
20161215,9,2,0.14013000
20161215,9,3,0.13450000
20161215,9,9,1.00000000
20161215,10,5,0.30741000
20161215,10,8,5.97510000
20161215,10,9,1.64410000
20161215,10,4,0.18486000
20161215,10,7,0.98291000
20161215,10,1,14.23900000
20161215,10,2,0.23039000
20161215,10,3,0.22113000
20161215,10,10,1.00000000
20161216,1,9,0.11561000
20161216,1,10,0.07023900
20161216,2,9,7.12140000
20161216,2,10,4.32660000
20161216,3,9,7.43400000
20161216,3,10,4.51650000
20161216,4,9,8.86160000
20161216,4,10,5.38380000
20161216,5,9,5.32520000
20161216,5,10,3.23530000
20161216,7,9,1.68190000
20161216,7,10,1.02180000
20161216,8,9,0.27512000
20161216,8,10,0.16715000
20161216,9,5,0.18779000
20161216,9,8,3.63480000
20161216,9,4,0.11285000
20161216,9,7,0.59457000
20161216,9,10,0.60755000
20161216,9,1,8.64970000
20161216,9,2,0.14042000
20161216,9,3,0.13452000
20161216,9,9,1.00000000
20161216,10,5,0.30909000
20161216,10,8,5.98270000
20161216,10,9,1.64600000
20161216,10,4,0.18574000
20161216,10,7,0.97863000
20161216,10,1,14.23700000
20161216,10,2,0.23113000
20161216,10,3,0.22141000
20161216,10,10,1.00000000
20161217,1,9,0.11561000
20161217,1,10,0.07023900
20161217,2,9,7.12140000
20161217,2,10,4.32660000
20161217,3,9,7.43400000
20161217,3,10,4.51650000
20161217,4,9,8.86160000
20161217,4,10,5.38380000
20161217,5,9,5.32520000
20161217,5,10,3.23530000
20161217,7,9,1.68190000
20161217,7,10,1.02180000
20161217,8,9,0.27512000
20161217,8,10,0.16715000
20161217,9,5,0.18779000
20161217,9,8,3.63480000
20161217,9,4,0.11285000
20161217,9,7,0.59457000
20161217,9,10,0.60755000
20161217,9,1,8.64970000
20161217,9,2,0.14042000
20161217,9,3,0.13452000
20161217,9,9,1.00000000
20161217,10,5,0.30909000
20161217,10,8,5.98270000
20161217,10,9,1.64600000
20161217,10,4,0.18574000
20161217,10,7,0.97863000
20161217,10,1,14.23700000
20161217,10,2,0.23113000
20161217,10,3,0.22141000
20161217,10,10,1.00000000
20161218,1,9,0.11561000
20161218,1,10,0.07023900
20161218,2,9,7.12140000
20161218,2,10,4.32660000
20161218,3,9,7.43400000
20161218,3,10,4.51650000
20161218,4,9,8.86160000
20161218,4,10,5.38380000
20161218,5,9,5.32520000
20161218,5,10,3.23530000
20161218,7,9,1.68190000
20161218,7,10,1.02180000
20161218,8,9,0.27512000
20161218,8,10,0.16715000
20161218,9,5,0.18779000
20161218,9,8,3.63480000
20161218,9,4,0.11285000
20161218,9,7,0.59457000
20161218,9,10,0.60755000
20161218,9,1,8.64970000
20161218,9,2,0.14042000
20161218,9,3,0.13452000
20161218,9,9,1.00000000
20161218,10,5,0.30909000
20161218,10,8,5.98270000
20161218,10,9,1.64600000
20161218,10,4,0.18574000
20161218,10,7,0.97863000
20161218,10,1,14.23700000
20161218,10,2,0.23113000
20161218,10,3,0.22141000
20161218,10,10,1.00000000
20161219,1,9,0.11525000
20161219,1,10,0.07003600
20161219,2,9,7.13330000
20161219,2,10,4.33500000
20161219,3,9,7.43430000
20161219,3,10,4.51790000
20161219,4,9,8.83560000
20161219,4,10,5.36950000
20161219,5,9,5.33040000
20161219,5,10,3.23930000
20161219,7,9,1.68540000
20161219,7,10,1.02420000
20161219,8,9,0.27513000
20161219,8,10,0.16720000
20161219,9,5,0.18760000
20161219,9,8,3.63460000
20161219,9,4,0.11318000
20161219,9,7,0.59333000
20161219,9,10,0.60771000
20161219,9,1,8.67710000
20161219,9,2,0.14019000
20161219,9,3,0.13451000
20161219,9,9,1.00000000
20161219,10,5,0.30871000
20161219,10,8,5.98090000
20161219,10,9,1.64550000
20161219,10,4,0.18624000
20161219,10,7,0.97634000
20161219,10,1,14.27800000
20161219,10,2,0.23068000
20161219,10,3,0.22134000
20161219,10,10,1.00000000
20161220,1,9,0.11640000
20161220,1,10,0.07079400
20161220,2,9,7.17320000
20161220,2,10,4.36250000
20161220,3,9,7.43430000
20161220,3,10,4.52130000
20161220,4,9,8.85270000
20161220,4,10,5.38390000
20161220,5,9,5.35000000
20161220,5,10,3.25370000
20161220,7,9,1.68600000
20161220,7,10,1.02540000
20161220,8,9,0.27513000
20161220,8,10,0.16733000
20161220,9,5,0.18692000
20161220,9,8,3.63460000
20161220,9,4,0.11296000
20161220,9,7,0.59313000
20161220,9,10,0.60817000
20161220,9,1,8.59070000
20161220,9,2,0.13941000
20161220,9,3,0.13451000
20161220,9,9,1.00000000
20161220,10,5,0.30735000
20161220,10,8,5.97640000
20161220,10,9,1.64430000
20161220,10,4,0.18574000
20161220,10,7,0.97527000
20161220,10,1,14.12600000
20161220,10,2,0.22923000
20161220,10,3,0.22118000
20161220,10,10,1.00000000
20161221,1,9,0.11677000
20161221,1,10,0.07098400
20161221,2,9,7.13390000
20161221,2,10,4.33680000
20161221,3,9,7.43420000
20161221,3,10,4.51940000
20161221,4,9,8.82500000
20161221,4,10,5.36490000
20161221,5,9,5.33610000
20161221,5,10,3.24390000
20161221,7,9,1.68640000
20161221,7,10,1.02520000
20161221,8,9,0.27513000
20161221,8,10,0.16726000
20161221,9,5,0.18740000
20161221,9,8,3.63470000
20161221,9,4,0.11331000
20161221,9,7,0.59296000
20161221,9,10,0.60792000
20161221,9,1,8.56420000
20161221,9,2,0.14018000
20161221,9,3,0.13451000
20161221,9,9,1.00000000
20161221,10,5,0.30827000
20161221,10,8,5.97890000
20161221,10,9,1.64500000
20161221,10,4,0.18640000
20161221,10,7,0.97539000
20161221,10,1,14.08800000
20161221,10,2,0.23058000
20161221,10,3,0.22127000
20161221,10,10,1.00000000
20161222,1,9,0.11661000
20161222,1,10,0.07100200
20161222,2,9,7.11820000
20161222,2,10,4.33420000
20161222,3,9,7.43420000
20161222,3,10,4.52660000
20161222,4,9,8.78280000
20161222,4,10,5.34770000
20161222,5,9,5.28520000
20161222,5,10,3.21810000
20161222,7,9,1.68590000
20161222,7,10,1.02650000
20161222,8,9,0.27513000
20161222,8,10,0.16752000
20161222,9,5,0.18921000
20161222,9,8,3.63470000
20161222,9,4,0.11386000
20161222,9,7,0.59315000
20161222,9,10,0.60889000
20161222,9,1,8.57560000
20161222,9,2,0.14049000
20161222,9,3,0.13451000
20161222,9,9,1.00000000
20161222,10,5,0.31074000
20161222,10,8,5.96940000
20161222,10,9,1.64230000
20161222,10,4,0.18699000
20161222,10,7,0.97415000
20161222,10,1,14.08400000
20161222,10,2,0.23073000
20161222,10,3,0.22092000
20161222,10,10,1.00000000
20161223,1,9,0.11614000
20161223,1,10,0.07080100
20161223,2,9,7.11680000
20161223,2,10,4.33830000
20161223,3,9,7.43420000
20161223,3,10,4.53180000
20161223,4,9,8.71760000
20161223,4,10,5.31410000
20161223,5,9,5.26610000
20161223,5,10,3.21020000
20161223,7,9,1.68580000
20161223,7,10,1.02770000
20161223,8,9,0.27511000
20161223,8,10,0.16770000
20161223,9,5,0.18989000
20161223,9,8,3.63500000
20161223,9,4,0.11471000
20161223,9,7,0.59318000
20161223,9,10,0.60959000
20161223,9,1,8.60990000
20161223,9,2,0.14051000
20161223,9,3,0.13451000
20161223,9,9,1.00000000
20161223,10,5,0.31151000
20161223,10,8,5.96300000
20161223,10,9,1.64050000
20161223,10,4,0.18818000
20161223,10,7,0.97308000
20161223,10,1,14.12400000
20161223,10,2,0.23050000
20161223,10,3,0.22066000
20161223,10,10,1.00000000
20161224,1,9,0.11614000
20161224,1,10,0.07080100
20161224,2,9,7.11680000
20161224,2,10,4.33830000
20161224,3,9,7.43420000
20161224,3,10,4.53180000
20161224,4,9,8.71760000
20161224,4,10,5.31410000
20161224,5,9,5.26610000
20161224,5,10,3.21020000
20161224,7,9,1.68580000
20161224,7,10,1.02770000
20161224,8,9,0.27511000
20161224,8,10,0.16770000
20161224,9,5,0.18989000
20161224,9,8,3.63500000
20161224,9,4,0.11471000
20161224,9,7,0.59318000
20161224,9,10,0.60959000
20161224,9,1,8.60990000
20161224,9,2,0.14051000
20161224,9,3,0.13451000
20161224,9,9,1.00000000
20161224,10,5,0.31151000
20161224,10,8,5.96300000
20161224,10,9,1.64050000
20161224,10,4,0.18818000
20161224,10,7,0.97308000
20161224,10,1,14.12400000
20161224,10,2,0.23050000
20161224,10,3,0.22066000
20161224,10,10,1.00000000
20161225,1,9,0.11614000
20161225,1,10,0.07080100
20161225,2,9,7.11680000
20161225,2,10,4.33830000
20161225,3,9,7.43420000
20161225,3,10,4.53180000
20161225,4,9,8.71760000
20161225,4,10,5.31410000
20161225,5,9,5.26610000
20161225,5,10,3.21020000
20161225,7,9,1.68580000
20161225,7,10,1.02770000
20161225,8,9,0.27511000
20161225,8,10,0.16770000
20161225,9,5,0.18989000
20161225,9,8,3.63500000
20161225,9,4,0.11471000
20161225,9,7,0.59318000
20161225,9,10,0.60959000
20161225,9,1,8.60990000
20161225,9,2,0.14051000
20161225,9,3,0.13451000
20161225,9,9,1.00000000
20161225,10,5,0.31151000
20161225,10,8,5.96300000
20161225,10,9,1.64050000
20161225,10,4,0.18818000
20161225,10,7,0.97308000
20161225,10,1,14.12400000
20161225,10,2,0.23050000
20161225,10,3,0.22066000
20161225,10,10,1.00000000
20161226,1,9,0.11614000
20161226,1,10,0.07080100
20161226,2,9,7.11680000
20161226,2,10,4.33830000
20161226,3,9,7.43420000
20161226,3,10,4.53180000
20161226,4,9,8.71760000
20161226,4,10,5.31410000
20161226,5,9,5.26610000
20161226,5,10,3.21020000
20161226,7,9,1.68580000
20161226,7,10,1.02770000
20161226,8,9,0.27511000
20161226,8,10,0.16770000
20161226,9,5,0.18989000
20161226,9,8,3.63500000
20161226,9,4,0.11471000
20161226,9,7,0.59318000
20161226,9,10,0.60959000
20161226,9,1,8.60990000
20161226,9,2,0.14051000
20161226,9,3,0.13451000
20161226,9,9,1.00000000
20161226,10,5,0.31151000
20161226,10,8,5.96300000
20161226,10,9,1.64050000
20161226,10,4,0.18818000
20161226,10,7,0.97308000
20161226,10,1,14.12400000
20161226,10,2,0.23050000
20161226,10,3,0.22066000
20161226,10,10,1.00000000
20161227,1,9,0.11718000
20161227,1,10,0.07141300
20161227,2,9,7.11840000
20161227,2,10,4.33820000
20161227,3,9,7.43520000
20161227,3,10,4.53130000
20161227,4,9,8.71650000
20161227,4,10,5.31220000
20161227,5,9,5.25980000
20161227,5,10,3.20550000
20161227,7,9,1.68640000
20161227,7,10,1.02770000
20161227,8,9,0.27516000
20161227,8,10,0.16770000
20161227,9,5,0.19012000
20161227,9,8,3.63420000
20161227,9,4,0.11472000
20161227,9,7,0.59299000
20161227,9,10,0.60944000
20161227,9,1,8.53400000
20161227,9,2,0.14048000
20161227,9,3,0.13450000
20161227,9,9,1.00000000
20161227,10,5,0.31196000
20161227,10,8,5.96320000
20161227,10,9,1.64090000
20161227,10,4,0.18825000
20161227,10,7,0.97301000
20161227,10,1,14.00300000
20161227,10,2,0.23051000
20161227,10,3,0.22069000
20161227,10,10,1.00000000
20161228,1,9,0.11803000
20161228,1,10,0.07209400
20161228,2,9,7.14840000
20161228,2,10,4.36640000
20161228,3,9,7.43510000
20161228,3,10,4.54150000
20161228,4,9,8.73400000
20161228,4,10,5.33490000
20161228,5,9,5.26600000
20161228,5,10,3.21660000
20161228,7,9,1.68870000
20161228,7,10,1.03150000
20161228,8,9,0.27495000
20161228,8,10,0.16794000
20161228,9,5,0.18990000
20161228,9,8,3.63710000
20161228,9,4,0.11449000
20161228,9,7,0.59216000
20161228,9,10,0.61082000
20161228,9,1,8.47250000
20161228,9,2,0.13989000
20161228,9,3,0.13450000
20161228,9,9,1.00000000
20161228,10,5,0.31089000
20161228,10,8,5.95440000
20161228,10,9,1.63710000
20161228,10,4,0.18744000
20161228,10,7,0.96946000
20161228,10,1,13.87100000
20161228,10,2,0.22902000
20161228,10,3,0.22019000
20161228,10,10,1.00000000
20161229,1,9,0.11752000
20161229,1,10,0.07173200
20161229,2,9,7.11160000
20161229,2,10,4.34090000
20161229,3,9,7.43380000
20161229,3,10,4.53750000
20161229,4,9,8.71490000
20161229,4,10,5.31950000
20161229,5,9,5.25210000
20161229,5,10,3.20580000
20161229,7,9,1.68410000
20161229,7,10,1.02800000
20161229,8,9,0.27511000
20161229,8,10,0.16792000
20161229,9,5,0.19040000
20161229,9,8,3.63490000
20161229,9,4,0.11475000
20161229,9,7,0.59379000
20161229,9,10,0.61039000
20161229,9,1,8.50920000
20161229,9,2,0.14061000
20161229,9,3,0.13452000
20161229,9,9,1.00000000
20161229,10,5,0.31193000
20161229,10,8,5.95500000
20161229,10,9,1.63830000
20161229,10,4,0.18799000
20161229,10,7,0.97280000
20161229,10,1,13.94100000
20161229,10,2,0.23037000
20161229,10,3,0.22039000
20161229,10,10,1.00000000
20161231,1,9,0.11562000
20161231,1,10,0.07059100
20161231,2,9,7.05280000
20161231,2,10,4.30600000
20161231,3,9,7.43440000
20161231,3,10,4.53900000
20161231,4,9,8.68320000
20161231,4,10,5.30150000
20161231,5,9,5.23990000
20161231,5,10,3.19920000
20161231,7,9,1.68570000
20161231,7,10,1.02920000
20161231,8,9,0.27513000
20161231,8,10,0.16798000
20161231,9,5,0.19084000
20161231,9,8,3.63460000
20161231,9,4,0.11516000
20161231,9,7,0.59323000
20161231,9,10,0.61054000
20161231,9,1,8.64900000
20161231,9,2,0.14179000
20161231,9,3,0.13451000
20161231,9,9,1.00000000
20161231,10,5,0.31258000
20161231,10,8,5.95310000
20161231,10,9,1.63790000
20161231,10,4,0.18863000
20161231,10,7,0.97165000
20161231,10,1,14.16600000
20161231,10,2,0.23223000
20161231,10,3,0.22031000
20161231,10,10,1.00000000
20161230,1,9,0.11562000
20161230,1,10,0.07059100
20161230,2,9,7.05280000
20161230,2,10,4.30600000
20161230,3,9,7.43440000
20161230,3,10,4.53900000
20161230,4,9,8.68320000
20161230,4,10,5.30150000
20161230,5,9,5.23990000
20161230,5,10,3.19920000
20161230,7,9,1.68570000
20161230,7,10,1.02920000
20161230,8,9,0.27513000
20161230,8,10,0.16798000
20161230,9,5,0.19084000
20161230,9,8,3.63460000
20161230,9,4,0.11516000
20161230,9,7,0.59323000
20161230,9,10,0.61054000
20161230,9,1,8.64900000
20161230,9,2,0.14179000
20161230,9,3,0.13451000
20161230,9,9,1.00000000
20161230,10,5,0.31258000
20161230,10,8,5.95310000
20161230,10,9,1.63790000
20161230,10,4,0.18863000
20161230,10,7,0.97165000
20161230,10,1,14.16600000
20161230,10,2,0.23223000
20161230,10,3,0.22031000
20161230,10,10,1.00000000
20170101,1,9,0.11562000
20170101,1,10,0.07059100
20170101,2,9,7.05280000
20170101,2,10,4.30600000
20170101,3,9,7.43440000
20170101,3,10,4.53900000
20170101,4,9,8.68320000
20170101,4,10,5.30150000
20170101,5,9,5.23990000
20170101,5,10,3.19920000
20170101,7,9,1.68570000
20170101,7,10,1.02920000
20170101,8,9,0.27513000
20170101,8,10,0.16798000
20170101,9,5,0.19084000
20170101,9,8,3.63460000
20170101,9,4,0.11516000
20170101,9,7,0.59323000
20170101,9,10,0.61054000
20170101,9,1,8.64900000
20170101,9,2,0.14179000
20170101,9,3,0.13451000
20170101,9,9,1.00000000
20170101,10,5,0.31258000
20170101,10,8,5.95310000
20170101,10,9,1.63790000
20170101,10,4,0.18863000
20170101,10,7,0.97165000
20170101,10,1,14.16600000
20170101,10,2,0.23223000
20170101,10,3,0.22031000
20170101,10,10,1.00000000
20170103,1,9,0.11817000
20170103,1,10,0.07189100
20170103,2,9,7.15850000
20170103,2,10,4.35510000
20170103,3,9,7.43410000
20170103,3,10,4.52280000
20170103,4,9,8.79100000
20170103,4,10,5.34830000
20170103,5,9,5.32450000
20170103,5,10,3.23940000
20170103,7,9,1.69210000
20170103,7,10,1.02950000
20170103,8,9,0.27513000
20170103,8,10,0.16739000
20170103,9,5,0.18781000
20170103,9,8,3.63460000
20170103,9,4,0.11375000
20170103,9,7,0.59098000
20170103,9,10,0.60839000
20170103,9,1,8.46260000
20170103,9,2,0.13969000
20170103,9,3,0.13452000
20170103,9,9,1.00000000
20170103,10,5,0.30870000
20170103,10,8,5.97420000
20170103,10,9,1.64370000
20170103,10,4,0.18697000
20170103,10,7,0.97139000
20170103,10,1,13.91000000
20170103,10,2,0.22961000
20170103,10,3,0.22110000
20170103,10,10,1.00000000
20170102,1,9,0.11598000
20170102,1,10,0.07080400
20170102,2,9,7.10450000
20170102,2,10,4.33730000
20170102,3,9,7.43490000
20170102,3,10,4.53900000
20170102,4,9,8.73260000
20170102,4,10,5.33120000
20170102,5,9,5.28420000
20170102,5,10,3.22600000
20170102,7,9,1.68500000
20170102,7,10,1.02870000
20170102,8,9,0.27515000
20170102,8,10,0.16798000
20170102,9,5,0.18924000
20170102,9,8,3.63430000
20170102,9,4,0.11451000
20170102,9,7,0.59346000
20170102,9,10,0.61050000
20170102,9,1,8.62240000
20170102,9,2,0.14076000
20170102,9,3,0.13450000
20170102,9,9,1.00000000
20170102,10,5,0.30998000
20170102,10,8,5.95310000
20170102,10,9,1.63800000
20170102,10,4,0.18757000
20170102,10,7,0.97209000
20170102,10,1,14.12400000
20170102,10,2,0.23056000
20170102,10,3,0.22031000
20170102,10,10,1.00000000
20170104,1,9,0.11725000
20170104,1,10,0.07110500
20170104,2,9,7.12300000
20170104,2,10,4.31980000
20170104,3,9,7.43430000
20170104,3,10,4.50860000
20170104,4,9,8.75190000
20170104,4,10,5.30770000
20170104,5,9,5.35070000
20170104,5,10,3.24500000
20170104,7,9,1.69820000
20170104,7,10,1.02990000
20170104,8,9,0.27513000
20170104,8,10,0.16686000
20170104,9,5,0.18689000
20170104,9,8,3.63460000
20170104,9,4,0.11426000
20170104,9,7,0.58887000
20170104,9,10,0.60646000
20170104,9,1,8.52910000
20170104,9,2,0.14039000
20170104,9,3,0.13451000
20170104,9,9,1.00000000
20170104,10,5,0.30817000
20170104,10,8,5.99320000
20170104,10,9,1.64890000
20170104,10,4,0.18841000
20170104,10,7,0.97099000
20170104,10,1,14.06400000
20170104,10,2,0.23149000
20170104,10,3,0.22180000
20170104,10,10,1.00000000
20170105,1,9,0.11904000
20170105,1,10,0.07215800
20170105,2,9,7.07940000
20170105,2,10,4.29150000
20170105,3,9,7.43410000
20170105,3,10,4.50650000
20170105,4,9,8.70100000
20170105,4,10,5.27450000
20170105,5,9,5.32300000
20170105,5,10,3.22680000
20170105,7,9,1.70190000
20170105,7,10,1.03170000
20170105,8,9,0.27512000
20170105,8,10,0.16678000
20170105,9,5,0.18786000
20170105,9,8,3.63470000
20170105,9,4,0.11493000
20170105,9,7,0.58756000
20170105,9,10,0.60619000
20170105,9,1,8.40090000
20170105,9,2,0.14125000
20170105,9,3,0.13452000
20170105,9,9,1.00000000
20170105,10,5,0.30991000
20170105,10,8,5.99600000
20170105,10,9,1.64960000
20170105,10,4,0.18959000
20170105,10,7,0.96927000
20170105,10,1,13.85800000
20170105,10,2,0.23302000
20170105,10,3,0.22190000
20170105,10,10,1.00000000
20170106,1,9,0.11848000
20170106,1,10,0.07173600
20170106,2,9,7.02080000
20170106,2,10,4.25090000
20170106,3,9,7.43430000
20170106,3,10,4.50130000
20170106,4,9,8.68010000
20170106,4,10,5.25560000
20170106,5,9,5.29550000
20170106,5,10,3.20630000
20170106,7,9,1.70700000
20170106,7,10,1.03350000
20170106,8,9,0.27513000
20170106,8,10,0.16659000
20170106,9,5,0.18884000
20170106,9,8,3.63460000
20170106,9,4,0.11521000
20170106,9,7,0.58583000
20170106,9,10,0.60548000
20170106,9,1,8.44030000
20170106,9,2,0.14243000
20170106,9,3,0.13451000
20170106,9,9,1.00000000
20170106,10,5,0.31189000
20170106,10,8,6.00290000
20170106,10,9,1.65160000
20170106,10,4,0.19027000
20170106,10,7,0.96754000
20170106,10,1,13.94000000
20170106,10,2,0.23524000
20170106,10,3,0.22216000
20170106,10,10,1.00000000
20170107,1,9,0.11848000
20170107,1,10,0.07173600
20170107,2,9,7.02080000
20170107,2,10,4.25090000
20170107,3,9,7.43430000
20170107,3,10,4.50130000
20170107,4,9,8.68010000
20170107,4,10,5.25560000
20170107,5,9,5.29550000
20170107,5,10,3.20630000
20170107,7,9,1.70700000
20170107,7,10,1.03350000
20170107,8,9,0.27513000
20170107,8,10,0.16659000
20170107,9,5,0.18884000
20170107,9,8,3.63460000
20170107,9,4,0.11521000
20170107,9,7,0.58583000
20170107,9,10,0.60548000
20170107,9,1,8.44030000
20170107,9,2,0.14243000
20170107,9,3,0.13451000
20170107,9,9,1.00000000
20170107,10,5,0.31189000
20170107,10,8,6.00290000
20170107,10,9,1.65160000
20170107,10,4,0.19027000
20170107,10,7,0.96754000
20170107,10,1,13.94000000
20170107,10,2,0.23524000
20170107,10,3,0.22216000
20170107,10,10,1.00000000
20170108,1,9,0.11848000
20170108,1,10,0.07173600
20170108,2,9,7.02080000
20170108,2,10,4.25090000
20170108,3,9,7.43430000
20170108,3,10,4.50130000
20170108,4,9,8.68010000
20170108,4,10,5.25560000
20170108,5,9,5.29550000
20170108,5,10,3.20630000
20170108,7,9,1.70700000
20170108,7,10,1.03350000
20170108,8,9,0.27513000
20170108,8,10,0.16659000
20170108,9,5,0.18884000
20170108,9,8,3.63460000
20170108,9,4,0.11521000
20170108,9,7,0.58583000
20170108,9,10,0.60548000
20170108,9,1,8.44030000
20170108,9,2,0.14243000
20170108,9,3,0.13451000
20170108,9,9,1.00000000
20170108,10,5,0.31189000
20170108,10,8,6.00290000
20170108,10,9,1.65160000
20170108,10,4,0.19027000
20170108,10,7,0.96754000
20170108,10,1,13.94000000
20170108,10,2,0.23524000
20170108,10,3,0.22216000
20170108,10,10,1.00000000
20170109,1,9,0.11830000
20170109,1,10,0.07163800
20170109,2,9,7.06910000
20170109,2,10,4.28070000
20170109,3,9,7.43390000
20170109,3,10,4.50160000
20170109,4,9,8.57820000
20170109,4,10,5.19460000
20170109,5,9,5.32740000
20170109,5,10,3.22600000
20170109,7,9,1.69810000
20170109,7,10,1.02830000
20170109,8,9,0.27512000
20170109,8,10,0.16660000
20170109,9,5,0.18771000
20170109,9,8,3.63480000
20170109,9,4,0.11657000
20170109,9,7,0.58888000
20170109,9,10,0.60555000
20170109,9,1,8.45290000
20170109,9,2,0.14146000
20170109,9,3,0.13452000
20170109,9,9,1.00000000
20170109,10,5,0.30998000
20170109,10,8,6.00250000
20170109,10,9,1.65140000
20170109,10,4,0.19251000
20170109,10,7,0.97248000
20170109,10,1,13.95900000
20170109,10,2,0.23361000
20170109,10,3,0.22214000
20170109,10,10,1.00000000
20170110,1,9,0.11706000
20170110,1,10,0.07079300
